code.rfl,Database,Crop,Crop_Water,Database_Water,orderData,SEV_cond,orderBox,PRIn
A.54,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.0635692
A.55,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.142040267
A.56,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.081077373
A.57,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.043168056
A.58,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.089572656
A.59,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.104960704
A.60,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.106971054
A.61,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.107339013
A.62,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.122004576
A.63,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.05615447
A.64,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.045859495
A.65,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.053726061
A.66,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.030077592
A.67,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015265334
A.68,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016086535
A.69,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.01135278
A.70,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02400271
A.71,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.007807645
A.72,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003680589
A.73,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01433638
A.74,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013433257
A.75,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017436469
A.76,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017625806
A.77,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002553763
A.78,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.00291915
A.79,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.101364547
A.80,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031663748
A.81,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01584502
A.82,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016371377
A.83,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016918178
A.101,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.006028044
A.102,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.180835915
A.103,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.223849936
A.104,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.037958323
A.105,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.040123709
A.106,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.026332257
A.107,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.040213457
A.108,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.028131505
A.109,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.026755741
A.110,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.040781644
A.111,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.027238503
A.112,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.042954579
A.113,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.030255215
A.114,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.052170485
A.115,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.035012411
A.116,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.03001222
A.117,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.03748581
A.118,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.035310153
A.119,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.030863044
A.120,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.036664397
A.121,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.021177453
A.122,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.012526989
A.123,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.030149998
A.124,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048300418
A.125,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.026258925
A.126,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.027666645
A.127,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.014871469
581,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.019533952
582,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.000163523
583,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.003532336
584,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.030531453
587,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.001081975
588,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.02065396
599,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.003262828
601,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.004884058
616,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.039050355
617,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.04059197
618,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.035204399
619,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.036575176
620,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.032811833
621,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.037798873
622,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.031515032
623,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.031818851
624,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.025750864
625,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.027146119
626,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.029069487
627,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.034069641
628,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.036357287
629,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.033172721
630,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.038733858
631,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.031337009
718,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.004829679
725,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.004829679
738,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.014789256
740,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.0118838
742,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.0641558
743,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.006153705
744,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.01697042
746,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.001864132
747,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.002975515
762,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.00336255
763,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.002944508
764,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.005245872
765,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.012376645
766,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.000631103
767,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.001090392
768,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.005333392
769,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.014718919
770,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.021941616
771,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.004650751
772,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.022066908
773,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.025344146
774,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.02379734
775,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.024485152
776,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.007445051
777,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.005261531
778,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.00790517
779,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.024754614
855,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.022778329
856,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,9.08E-05
857,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.014938431
858,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.053987398
859,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.021347939
860,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.027349817
861,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.011566603
862,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.004861721
863,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.021772695
874,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.020721921
875,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.025507852
876,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.032273399
877,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.019499496
878,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.009216255
879,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.007640202
881,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.020721921
882,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.025507852
883,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.032273399
884,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.019499496
885,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.009216255
886,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.007640202
915,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.014694888
916,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.006271725
917,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.030677177
918,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.024116758
919,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.000592162
920,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.021028647
921,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.0042484
922,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.050586641
923,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.023064444
924,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.028641806
925,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.026685435
926,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,0.022316532
1296,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.01572226
1297,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.013700709
1299,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.01572226
1300,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,8-TP-Xf,0,-0.013700709
